SRR1554534,SRR1554535,SRR1554536,SRR1554537,SRR1554538,SRR1554539,SRR1554541,SRR1554556,SRR1554561,SRR1554566,SRR1554567,SRR1554568,geneID
8043.83261,13892.0983,563.99992,7540.14555,10561.986853,16431.94477,19309.3003,19339.27415,13513.57205,4407.10568,10972.48968,4976.27062,DNAJC6
2415.219215,4090.54109,730.50677,3863.63456,4610.95546,3233.81835,5086.03554095832,4053.4475,3123.437128441,5643.275704,5620.558505,4037.04667,DNAJC7
1934.54604,3319.99469,814.02964,4035.79079,5065.9935,2375.92832,5241.3216,3417.5362,2441.1733,6035.7527,5844.6933,3560.1818,DNAJC8
2,0,0,0,1,1,1,1.00238,2,0,0,0,DNAJC8P1
427.385,840.868,177.952,3342.8712,3938.68588,814.47,3415.72309,892.8586,753.62005,5098.52692,3838.4113,3499.41477,DNAJC9
904.33001,1687.51506,581.18493,2039.18641,2837.19433,2070.77622,3252.35385,1975.52491,1431.23639,2188.29782,2917.79988,1953.90259,DNAL1
637.99955,661.0003,243.99983,652.8435,836.9996,517.00022,785.9998,725.99959,909,693.0003,796.9998,545.0001,DNAL4
340.0002,287,231.99964,1162.0002,1300.9995,217.9999,1364,528.9999,384.0002,2232.00268,1783.9995,2003,DNALI1
493.8681,602.3861,164.42164,2841.71596,4200.50918,580.26246,3387.72944,842.62815,795.27171,3769.39851,3145.25869,3547.47405,DNASE1
588.05382,574.07055,137.03439,285.75166,307.37256,575.41302,330.2187,718.55574,672.2468,418.87183,434.5497,287.71561,DNASE1L1
113.99996,160,37,362.0003,341.0004,62.99994,238,207,312.9997,305.00004,217.99951,208.99999,DNASE1L2
2.44617,12.0225118,3,25.36874,38.7702,5.65231,42.23996,16.1434,6.74509,21.80931,39.02627,19.6014,DNASE1L3
305.19764,403.357,266.96934,267.48974,327.83221,246.60576,166.72027,545.71093,414.48718,250.57992,258.4679,214.46205,DNASE2
6,7,0,0,0,6,0,9,6,0,4,2,DNASE2B
10.5784,7.22704,0,43.0006,20.0356,9.70503,22.9989,10.4654,10.067,42.4506,38.247,42.778,DND1
12.9207,16,3,45,60,11,51,6.85321,18.8849,44.7113,55.6202,22.6561,DND1P1
2715,5629,997,7232.00295,7049.99567,4408.99958,9166,8207.99812,3400,6189.00334,9810.00349,4145,DNER
508.68908,536.13343,112.2754932886,686.15823992,878.656915,425.82305,607.26955,982.915773,536.433818,780.1964444932,638.0204307,582.93225,DNHD1
205.9543,170.0229,76.49007,151.1702,137.3929,119.3603,216.3156,126.68262,200.5768,101.844,195.915,86.35,DNLZ
39585.83447,38604.11292,2074.04802,7494.50110001272,9196.346510381,38694.7578,11346.1333731264,31493.619,62691.9556831688,8505.4307089077,10307.128,7752.61634334581,DNM1
3770.162,6893.76615,841.8862,8293.32591081737,9848.73994,7566.8975478,11759.74894,7185.9281368,5345.07881015,8169.74533,11781.48292,9201.181238,DNM1L
0,0,0,0,0,0,0,0,0,0,0,0,DNM1P17
0,0,0,0,0,0,0,1,0,0,0,0,DNM1P24
0,0,0,3,1,0,1,0,0,0,0,0,DNM1P28
0,0,0,0,0,0,0,0,0,0,0,0,DNM1P30
1,2,0,0,1,1,0,0,0,0,0,0,DNM1P31
4,0,0,0,0,0,0,2.24091,1.4221,5,0,1.42349,DNM1P32
0,0,0,0,0,1,1,0,0,0,0,0,DNM1P33
12,9,3,17,19,12,13,8,11,9,22,21,DNM1P34
0,0,0,5,4,0,1,0,0,0,1,0,DNM1P38
21.7497,31.6594,15.5134,74.4600388491,133.313,48.7192,132.91962,71.38049,31.8287,67.49124,109.4913,85.294132124,DNM1P46
42.4936,71.511,20.48660231755,127.189,556.59704,54.7426,522.2675,212.437,159.0881,313.73404,248.937,232.22413,DNM1P47
2,0,0,0,0,0,0,0,0,0,0,0,DNM1P48
0,0,0,0,0,0,0,0,0,0,0,0,DNM1P49
0,3.80261,0,0,0,0,0,0,0,0,0,0,DNM1P50
68.8717,63.26137,16.356443,1060.5974,1615.0435,148.89114,1106.0726,138.563291,268.74267,666.75368,908.2824,664.64,DNM1P51
2197.46779,2694.55578,698.79194,3102.08809,3950.14558,1702.73996,2796.02488,5571.37305,2474.25928,4391.36351,3459.4184,3746.41838,DNM2
2421.001407283,6441.00451,636.00016,10228.00376,9286.99978,8897.00406,15857.01252,9057.00136,4739.99694,6423.0035,8560.00265,7310.00352,DNM3
224.00035,272.6379,113.00002,520.11532,1097.5004,250.00031,435.7025,359.37117,352.82779,1279.37903,901.15533,1018.9979,DNMBP
1554.02513,1457.661702,240.26338343099,5811.66037,6284.1136588245,1393.96205,5643.5284611685,2288.23574,2160.832789745,8900.53146275003,5234.12231,6185.4765,DNMT1
1308.00224,1301.00163,307.00024,4371.00184,5781.00615,1438.9997,4365.99867,2623.00457,2190.00173,6655.9947,5613.00004,5336.9928,DNMT3A
59.99995,65.0000025,18,801.0001943257,1603.0002,58.0000431,706.9993,96.999939,61.00001,1325.9997,1669.9998,990.0003,DNMT3B
1,8.30222,0,0,0,4,1,14.57727,5,2,0,0,DNMT3L
783.01786,701.999583831219,269.09929,1029.40358,1106.70473,565.000355,978.83826,933.938526,976.694570685905,1040.72535319998,988.18277,980.58829,DNPEP
498.00043,527.99986,324,366.00013,367.99953,349.0005,375.9999,618.00005,639.99997,480.00012,418.99986,294.99989,DNPH1
0,0,0,0,1,0,0,0,1.00000015497,0,1.00000023429,0,DNTT
340.99974,369.99978,132,691.9997,725.00027,263.00028,680.00026,533.00029,369.00008,979.99986,814.99998,591.99954,DNTTIP1
726.33868,1415.00152,334.4855,2343.40161,3237.72783,1269.83959,3357.81044,1613.61524,974.21801,3752.14249,3520.3518,2582.99317,DNTTIP2
3589.21934,4173.79831,594.4710743226,1687.35548,1164.64553,3694.78525,2403.17017,3770.43958,6177.06148,483.93762,1112.2638,483.707236,DOC2A
102.6901,56.16210375503,5.7745,114.7328,238.43978,68.71,378.56187,68.9389,153.618,267.98231,237.47663,177.15745,DOC2B
10,15,4,15,14,9,15,5,16.00004,15.99996,18,11,DOC2GP
1739.99646,1904.00094,1260.99972,1125.00057,2015.00487,1130.00051,770.00029,4648.99595,1638.00473,2781.00334,1436.99889,1644.00216,DOCK1
804.005610184979,1770.00444,261.000440193,383.08831,443.49149,1313.00561,590.207530310412,5873.02407516,1027.07437001311,278.48112,517.04245,460.09909,DOCK10
102,141.0003,81,548.0001,1292,193,376,207,114,1462.999,1154,1072,DOCK11
0,0,0,0,0,0,0,0,0,2,1,0,DOCK11P1
31.000027,67.999923798,25.000018,53.99998,100.000030021878,22.0000011,50.00002,119.00005,46.000022,138.000021,56.00003,74.999949575,DOCK2
6295,6006,545,6970,8005,9351,12126,8218,11444,4580,8118,4473,DOCK3
2424.104531,3582.00795,843.12721,6274.24388,8466.86569,5430.24376,7485.87918,5495.89475,4778.59722247,6639.82042,6993.09853,10527.48828,DOCK4
787.85384,1511.19949,282.68288,88.30144,185.08719,837.016,146.10503,5257.41185,676.29832,168.37697,327.11494,128.11026,DOCK5
579.31365,457.21771,358.00033,308.3241,549.7319,310.11018,511.50343,615.26216,454.04551,463.07422,415.69697,339.12457,DOCK6
601.66363,1340.09125,692.3826,5791.82691,7435.9439,915.44108,6277.7126,1569.78531,735.34619,6047.4892,6377.21088,6016.21103,DOCK7
53.299403,89.32977,65.013627,147.6887,356.589739,88.45587,98.797678889,204.566119,67.60648,151.2900047498,219.707625,98.49597,DOCK8
3077.06583,3993.05531,669.050939014,16255.290231,11820.7438231,4767.07649,18910.88746,8006.35619,5100.24605669125,4491.13196,10276.82017,6621.13893,DOCK9
959.99998,1036.00023,131.0001,724.00023,624.00035,684.99992,720.00045,1636.0007,1691.00002,721.00058,708.99944,492.999989,DOHH
102,106,90.00001922,183.00007,190.00009,55.0000412,160.000068,149.0001,109.000039,226.00004,162.99997,110.999990189475,DOK1
7.000002,3.999997,14.000000226987,0,9,13.00002,6,18.00002,19.0000391921,13.00001,6,9,DOK2
162,180.99994,40.00001,435.00041,631.99951,107.999952981,403.00042,188.99992,298.000143,351.00009,457.99995,293.0006,DOK3
476.999858,467.9996,126.00006,5688.00095,6067.99969,587,7226.00274,675.00067651,892.9999474852,5155.99683,6559.99635,4248.99901,DOK4
368.00023,583.0002,318.999670450488,18927.03192,8788.9982,531.99976,15853.98804,585.0002,542,3293.9972,6127.99589,1782.0031,DOK5
1386.73766,2738.78231,376.162,11039.67683,8778.50259,5844.5308,12042.75508,2595.06,2997.9921,11388.86039,7230.48721,15326.41006,DOK6
69.00007,46,23,3.999997,18.000003,24.99994935,5.99999368,32.99999,82.00003,35.00004,11.0000003,6,DOK7
314,327,106,397,400,276,492,405,327,385,513,276,DOLK
362.0001,511.0002,146,1022.00033,1129.00077,314.0005,997.00049,816.00014,447.99968,1067.001,1011.0001,819.00023,DOLPP1
132.75916,450.01754,91.070090281578,1320.5734,1422.1845,280.08395,1327.6409,495.0234,178.17659,1640.58671,1465.9571,1367.13391,DONSON
1169.15726,2003.9527,330.81064814,5446.503928,6574.2598,2947.40816,6564.46904654,3136.35056,1795.7265009,3862.2085,6123.55356,5023.0927,DOPEY1
814.52346,933.83163,99.6427,5258.54409,7635.11447,1213.534,8054.05162,1183.65585,1441.2501,7991.88567,7756.2381,7074.7406,DOPEY2
802.35839,678.13866,199.0004,7827.08465,7499.44372,647.18545,4412.02629,1368.04134,1351.57368,9193.20444,6036.38548,7822.36803,DOT1L
371.12815,570.5495,129.00004,680.33186,873.27753,448.32341,722.98667,724.03022,538.27767,620.69633,838.09245,762.93851,DPAGT1
518.66977,527.4091,180.39896,334.85481,428.4147,477.47885,570.85921,524.31633,630.44094,414.00001,514.54308,289.2269,DPCD
0,3.0000000507485,0,0,2,0,1,0,0,4,0,3.99999934,DPCR1
0,0,0,65.99996,164.9999367,0,45,1,1,152.99996,87.99997,82.00001,DPEP1
24.00772,31,18.99996,16,36.18841,25.056304301,22.10839,57.00002,30,30.026387,21.027951,13,DPEP2
1,2,5.999995,2,1,1,1,1,0,1,3,1,DPEP3
1826.57461009353,1468.63159,197.234752394,4417.4878,4226.8543,1517.628,4771.9039,1250.53201,2864.73300026457,5214.7598889098,4969.97466050646,3861.1311561,DPF1
1154.49305,1496.68074,395.84263,3270.38609,4010.39813,979.689475,2859.6112,2504.8171,1599.6144,3616.79128,3498.47299,3425.2155,DPF2
125.0001,201.99993,99.99999,83.999976,204.000006204,125.99996,175.0000749,550.999772433,183.999970010603,363.0004,367.0004654,485.99991,DPF3
1717.64812,1679.04649,378.26834,2529.14439,2863.08753,1331.78795,2152.8174,1939.48245,2620.60977,2210.29224,2566.09712,2335.43812,DPH1
531.99978,604.000153822,118.00004878,923.00032,854.99988,496.9999862,1119.99983068,758.99975,727.99972,1043.00024,922.99996,750.0000852519,DPH2
354,817.5696,360.703,1139.27037,1383.97792,1013.51909,1938.56508,989.2524,592.33615,1213.2829,1443.2941,942.4081,DPH3
4.53791,0,0,0,0,0,0,0,3.76208,0,0,3.8857,DPH3P1
0,0,0,0,0,0,0,0,0,2,0,0,DPH3P2
204.00002,435.99986,136.03167,1085.1465,1180.6364,301.09975,1227.08234,554.05631,270,1061.09521,912.86817,882.11525,DPH5
65.68212,149.25943,67.016852,141.29615,271.89422,80.08373,187.08698,218.090885,50.22219,249.34933,277.217595,194.17709,DPH6
630.99949,755.00058,194.99992,1657.99972,1704.9994,521.000199,1335.0002,1170.00054,783.99965,2307.00023,1786.9999,1500.00028,DPH7
377.00048,864.9247,170.99953,862.99934,997.99979,638.00041,1021.00009,790.9997,464.99997,1146.9999,1175.00051,898.00045,DPM1
612.0002,1041.0004,285.99943,1215.99999,1299.00031,518.0008,1279.9995,1111.99963,938.9991,980.9998,1563.00012,948,DPM2
125.0001,164.00039,166.00006,144.00019,182,119,113.00001,255.0003,161.0002,160.0001,169.0003,91,DPM3
1355.9994,3014.00406,294.00001,1923.9995,1291.06643,3625.99829,4141.99574,2822.00451,2389.22143,3050.00167,2246.10879,2065.99913,DPP10
482.008200024382,482.00049,152,1346.048398,1657.93076,452.0004,1751.69716,754.09222,673.02083,1860.477536446,1676.1203,1241.10656,DPP3
0,0,0,0,0,0,0,0,0,0,0,0,DPP3P1
0,0,0,0,0,1,0,0,0,1,0,0,DPP3P2
90,111.00021,10,338.99943,411.99995,141.99998,455.99967,115.99956,81.99997,318.000325,560.99982,414.00035,DPP4
6633.17726,5860.9967,587.99999,3673.098645,5139.27352204,8685.2655589,7925.26113533187,7138.0604,10676.00954531,2181.992719,6333.28494,2916.68123,DPP6
2185.00145,2335.00013,903.00087,492.0004,1387.9982,1656.9997,984.99915,2503.99635,3152.00152,1873.99884,1295.99959,1254.00047,DPP7
1743.85703,2893.99711,637.16583,2272.36627,2523.42053,4068.7949,3066.66284,3634.73193009383,2531.45418,1739.61241,2689.91014,1843.77589007767,DPP8
1034.93294,904.57774,212.94562,1324.85788,1499.4542,641.06232,1085.95964,1153.54905,1706.29407,1804.41027,1257.60112,1324.46988,DPP9
1,0,3,0,5,1,2,1,1,0,6.2459,1,DPPA2
1,0,0,0,0,0,1,1,0,0,0,0,DPPA2P1
0,0,0,0,0,0,0,0,0,0,0,0,DPPA2P2
0,0,0,0,0,0,0,0,0,0,0,0,DPPA2P3
0,0,0,0,1,0,0,0,0,0,0,0,DPPA2P4
0,0,0,2,0,0,0,0,0,0,0,0,DPPA3
0,0,0,0,1.16715,0,2.47507,1.16046,0,0,3.5147,0,DPPA3P1
0,0,0,0,0,0,3.01209,1.999999,0,1,3,2,DPPA3P2
0,0,0,0,0,0,0,0,0,0,0,0,DPPA3P3
11.1059,4.00652,13.08902,48.53952,152.35869,8,103.38473,4.0220598,10.753648,123.378675,218.04422,69.63267,DPPA4
0,0,0,2,0,1,2,0,0,0,2,2,DPPA5
0,0,0,9,5,1,7,0,4,2,3,3,DPPA5P1
0,0,0,0,0,0,0,0,0,0,0,0,DPPA5P2
0,0,0,0,0,0,0,0,0,0,0,0,DPPA5P4
0,0,0,0,0,0,0,1,0,0,0,2,DPRX
0,0,0,2,0,0,2,0,1,1,0,0,DPRXP1
0,5,6,0,0,2,7,4,2,2,7,1,DPRXP2
0,3,0,2,6,2,8,3,1,0,10,8,DPRXP4
1,0,0,0,0,0,1,0,0,0,1,0,DPRXP5
1,0,0,1,2,2,0,1,0,0,0,1,DPRXP6
0,0,1,0,0,1,0,0,0,0,0,0,DPRXP7
11,18,3,3,4,14,4,17,20,3,5,5,DPT
1013.89305,2319.81081,371,5571.06345,5392.9245,2777.63139,1861.92043,3128.41973,1357.76519,3408.89212,3600.45085,4419.85791,DPY19L1
29.4274,128.915,22.2158,255.932,311.835,77.5727,333.56,129.265,61.4627,185.178,233.757,175.859,DPY19L1P1
0,0,0,16.1009,20.3342,5.21262,19.7388,7.36154,2.0707,8.53409,12.61,5.33664,DPY19L1P2
365.79178,674.22496,162.34969,2277.58751,3213.6406,748.24337,2697.9613,681.77771,505.86628,1960.7797,3044.84363,2015.13493,DPY19L2
360.8622,734.2876,76.2813,1605.6339,1746.8245,845.663,1632.8481,883.6802,632.4198,690.7672,1572.2853,1186.7292,DPY19L2P1
448.0989,360.9129,67.2496,1667.8131,2006.92748,1119.96749,1452.82634,545.5298,1139.3876438,1209.4132,1366.61348,1317.9916,DPY19L2P2
136.7561,105.82484,38.99999,380.63322,324.515,99.8101,336.0257,125.6404,203.27031,187.5074,254.9019,188.24283,DPY19L2P3
54.9345,129.013,25.3689,213.623,357.901,124.937,450.729,141.229,86.11647,153.886,316.141,132.046,DPY19L2P4
611.0446,1352.48741,696.38651335,5191.00723,4690.20828,750.80962,3498.70734,1885.70279,660.829071,4827.94061011161,4964.46188,4917.93372,DPY19L3
278.71317,1030.18636,298.48457,1160.89798,2070.14998,652.37268,1574.41984,1948.16658,333.211263,1672.64159,1965.55473,1414.88376,DPY19L4
506.8947,901.93606,269.15618,1076.43206,1369.4231,586.5569,1441.6647,992.9997,728.049235,1089.5758,1366.93505,947.0614,DPY30
89.01559,224.02058,98.00002,252.05994,417.30989,170.06555,392.20166,505.06566,147.01834,92.0554,409.17231,152.07136,DPYD
32.99997,62.00004,8,4,10,40.000004,30.999973,64.0001,46.99998,0,11.999992,0,DPYS
19334.98835,28629.39521,4068.00297,58748.43011,66030.21601,24599.12793,100355.13869,49099.38485,28933.14846,32842.84311,58922.48773,38493.42849,DPYSL2
2295.99814,2973.00217,1498.99845,123909.05585,153979.5411,2619.99748,214796.0856,4158.00227,3439.00073118846,94509.0313,141365.59981,93311.95443,DPYSL3
2055.00022,1851.00036,320.99967,5718.9962,5823.9948,1653.00113,4061.9973,2299.99512,3071.9971,7091.0029,6107.9969,5249.996,DPYSL4
2481.66768,2886.00883,425.04197,40148.15026,45506.58484,2325.50045,58358.31417,8602.0076,3549.431081,39408.12115,42657.19544,32350.90573,DPYSL5
19.000009,27.00004,2,14.999992,28.999998,9.999993,10.999992661,26,23.000023,28.00005,14,21.000022,DQX1
955.64,1681.851,331.8446,3931.44568,4290.2721,1680.25821,5666.3267,2030.64447,1583.98,3264.98724,4825.8084,3276.3361,DR1
64.88141,113.0787,65,114.04674,163.37035,70.791205,136.1036,140.69765,57.959763,130.52922,147.43303,117.9021,DRAM1
148.99996,436.99982,169.99997,932.99921881,1090.75809026352,306.0003,897.99964,566.99947541,179.00008216,879.999860239642,965.000090166963,874.0008729941,DRAM2
3221.0012,2605.0028,895.00015,2633.99895,2889.00272,2009.99894,3115.99698,3248.9994,3640.99524,3076.00401,3355.00036,1979.99716,DRAP1
99.2235,112.351,15.7067,14929.7,21475.5,109.768,28151.4,82.2796,90.0161,11420.9,22808.7,8581.7,DRAXIN
0,0,0,0,0,0,0,0,0,0,0,0,DRAXINP1
58.0000116,77.99999,7,37.999969,61.000034,67.99996,52.00003,96.00001,106,137,81.00001,39.00005,DRC1
14.99998,14,5,30.99996,33.000000201431,16,31.9999733,19,46.00003,42.999976,33.00003,20.99996538803,DRC7
335,555,40,376,250,558,255,564,595,194,343,27,DRD1
91.0000219588,22.99999,9.0000000172491,40.99995178902,50.99999020831,20.999965,20.00001,38.99999756,50.000033303,46.0000310197,70.99998,52.000006,DRD2
0,0,0,1,0,1.0000001,0,0,0,1,14.00004,0,DRD3
60.86486,71.837,24.99996,45.69920122729,31.32170259083,20.82055,45.6991,37.26806,50,44.0983,29.5891,39,DRD4
145.8,183,2,4,6,134,19,200,166,5,13,0,DRD5
2.04913,0,0,0,0,1.97869,0,0,0,1,0,0,DRD5P1
31.1514,17.6657,0,0,0,3.02131,4,20,27,0,3,0,DRD5P2
791.00049,1293.00072,299.99966,1826.60948,2159.60715,1164.00069,2228.8557,1409.00247,1184.00055,1724.9694,1859.8475,1309.8222,DRG1
672.99966,802.00039,271.00031,1018.00008,1118.57631796,586.00023,859.99991,1133.00068,947.00028,1280.00039,1034.00033,814.99978,DRG2
91.99997,89,2,1,1,137.99956,0,36.00003,111,0,0,0,DRGX
8,1,3,44,71,25.00001,15.99999,19.00001,9,31,64,57,DRICH1
1522.0048,1653.31897,383.99996836,5108.14352049878,6058.79534,1966.996664,5939.11832,2097.272432432,2535.73114001268,5495.62014215807,5779.36380112094,5366.08713,DROSHA
1777.0005,1871.999,237.99998,658.0002157338,1812.99950819,2897.0064,1413.0001,2051.0025,3757.001764,789.00003,1751.9998,707.99971,DRP2
8.00016,13.00140378194,4.11858,1.003090294362,3.15589252908,70,1.0141031942,34.0093,18.4225,2.0679500760991,1.0259713339,1.027000747013,DSC1
43.0564,62.0752,53.8845,143.9192,484.807,78.2044,416.783,106.6831,56.1503,311.7457,507.138,140.194,DSC2
6.00089889,6.00097613,9.01865,50.92836,88.5144,2.00027814,41.9357,3.058506687,5.08243007,73.7584061,62.6933852175,64.2587,DSC3
873,630,287,3012.00231972,3093.995059,1112.99999,4450,1027,1609,1577,2534.002,2204.996,DSCAM
1223,1059,141,2676.99683,3248.0034,962,2395.99981,2006.995,1589,2953.99982,3177.0007,3559.99867,DSCAML1
34,82.00004,23,245.00017,728,55,1042.9975,93,35.99998,647.9999,627.99955,470.0001,DSCC1
727.3586,1020.2693,327.73717,2188.37483,2563.65635,920.8444,2455.052683,1664.39351,1026.8542,2328.47255,2448.07048,2013.37389,DSCR3
0,0,0,0,0,0,1,0,0,0,0,0,DSCR4
0,2,1,3,6,0,2,0,0,3,5,4,DSCR8
149.30764,283.3819,191.79344,549.11161,730.46108,248.94636,690.07555,368.71739,232.18156,728.57842,835.09302,561.23791,DSE
345.092,756.546,220.648,3009.32,4533.64,680.808,4417.54,2122.04,426.62,3776.12,3326,5900.94,DSEL
8,9,2,0,4,8.000005,6,11,3,0,6,0,DSG1
14.3152,20.3576,13.2291,274.753,517.79464,32.3997,319.025,18.0726,17.1903,883.604,376.52149,413.15181,DSG2
4.05247,13.0426,6.0508,4.08572,8.18321,50.1616,5.1842,19.2541,23.2659,3.03352,7.09116,3.0477,DSG3
0,0,0,0,1,2,0,1,1,0,0,0,DSG4
113.95621,254.98094,42.109691,435.8662,530.26979,213.409,221.54348,212.147469,153,1422.33509,491.717541,715.58444,DSN1
89.99996,124,172.0002,255.20883,808.11577,132.00008,1447.36277,189.03297,142.02185,486.10599,404.1007,444.9997,DSP
1.000000352352,0,0,4.000000400059,8.00000234579,0,5.00000024827,0,0,9.0000000970621,6.00000224278,5,DSPP
9695.005212,12473.7023,4357.99923,18242.6507,22428.19886,14631.40243,25816.95694,31580.71564,13189.082334,10622.8515,14434.51763,10948.65058,DST
3356.552,9550.039,2432.6541,8763.618,9878.64,9181.185,20718.69,9470.803,4835.506,7136.202,9353.219,4366.228,DSTN
13,15,6,345.301,441,26,456.186,64,27,122,221,208.178,DSTNP1
62.99997,134.4966,58.99999,138.2728,196.3467,96.4954,234.7223,107.9035,56.3732,299.3931,195.0629,206.5483,DSTNP2
0,0,0,0,0,0,0,0,0,0,0,0,DSTNP4
0,0,0,0,0,0,0,0,0,0,0,0,DSTNP5
1403.601,2086.358,365.9764685507,1996.3021,2593.8711,2539.95936,3361.8048,3342.92985,2375.64332,1897.0032,2310.9311,1564.21433,DSTYK
776.16673,994.59711,242.9998,2449.0087,3290.0595,832.05964,4219.766,1342.2129,959.14116,4077.1427,4010.3958,2184.043,DTD1
259.2372,605.0588,149.4721,1237.671,1183.03017,366.2753,1454.62473,841.319,326.0363,1352.00189,1338.4,996.03517,DTD2
6,2,4,6,8,7,10,12,11,2,14,8,DTHD1
5.999993,17.000037,3,741.9996,808.999729486,14.000029,128.00001683,27.00004,10,1822.99526,589.00046,1102.9995,DTL
5124.15057,7804.03641,5856.99483,1000.435,2382.83944,5757.00262,3518.00497,9202.0169,6080.03001625788,994.3369,2531.77225,922.822602320423,DTNA
1546.99978,1712.00038,305.00001,1363.00029,1099.99956,1550.99962,1291.00114,1888.00022,2071.00040395,886.99976,1237.99965,761.00038,DTNB
555.00045,838.00044,246.00006,437.9998592,462.000430184392,621.99948,594.99944,716.99949,924.99996,440.9999,404.00023,274.00022,DTNBP1
534.38478,1012.3389,212.161208,1328.09573,1986.40151,1340.45401,2148.56231,1458.58355,858.86181,1182.92215,1791.76224,1404.1508,DTWD1
82,251.07016,63.0212,199.5945,223.40943,258.5957,297.1242,345.4004,100.2754,211.772898,332.4016,180.5276,DTWD2
1599.99828,1454.00027,564.00013,3272.002,3847.00166,1086.00001,4052.0055,1584.00051,2267.0033,2700.9963,4417.0038,2865.9994,DTX1
132.377083156206,122.034676,53.69096,310.43128,339.28605,87.388578,241.92907,220.684837,153.36894,370.39674,222.36662,298.04581,DTX2
28.1127,13.9821,2.52619,57.1127,90.4398,15.4135,53.0432,44.655,31.935,53.3937,31.313,48.368,DTX2P1
3354.001,3423.00284,955.00009,6519.00299,7322.0041,2854.9995,7359.9993,4034.9963,4727.9931,6666.9963,7794.0023,6248.99886,DTX3
131.378,204.033,132.894,316.186,530.135,186.27096,281.38,323.996,117.411,357.959,455.34,304.588,DTX3L
1835.0027,1742.9996,255.00008,11581.03727,11180.965,2142.99528,14390.01746,4211.997,2676.000217619,8453.0047,9954.996,6866.004,DTX4
145.09134,195.02114,137.32968,973.4384,1128.3018,159.26188,702.3526,337.63997,178.78479,1479.62782,868.51166,875.7741,DTYMK
131.42099,125.869160170608,24.00271,909.03971,881.43822,71.852603,648.36561,326.39437,197.21032,1059.37345,835.8832,761.5921,DUOX1
9.38857,6.0252,2,10.43053,14.45985,6.84387,10.42473,34.25753,4.2576,5.30696,15.49107,10.39617,DUOX2
1,6.0007883,1,10.00014,4,3.00051,5.00023,48.85581,6.00037,13,10,8.00164,DUOXA1
0,1,0,1,2,0,2,8.1442,1,0,0,1,DUOXA2
0,3,0,0,1,1,0,0,0,0,0,0,DUPD1
1318.00015,1450.0001716828,481.00042804,2147.00014,1792.99997,949.00031,1318.00028,1583.99949,1900.99951,2880,2213.00104,1793.000457,DUS1L
210.36129,269.15837,63,340.13762,419.38921,189.89116,409.0059,427.76003289038,235.12316,499.00014,478.40807,343.514560814807,DUS2
